row_id,split,group_key
1418,test,run3|9391edec1b5b4a187a505697
1419,train,run3|dfcc47955813716e8196fd1e
1420,train,run3|3f47d5a64784ec6139707502
1421,train,run3|ac9c5ac401b11db1c5c2a33c
1422,train,run3|55462901e1e9420163f73c23
1423,test,run3|1c999277452805738377e683
1424,val,run3|57228527af388aa1b279e931
1425,val,run3|0ca1e36d8932db5e51558c6b
1426,train,run3|9923ce5b036ed083421d290b
1427,val,run3|3bedbc600d2f922463852373
1428,val,run3|85440d7f6a033fe7e64f74bc
1429,test,run3|fc17f52b255c7f2f500799d0
1430,train,run3|bbf8157c3dd0ab0d6d34b10a
1431,val,run3|9ec53d58217e9676f5e9c8c5
1432,train,run3|be3f750d37c5ef4b65c5d64f
1433,test,run3|b29e1422f14391bd318f3adb
1434,train,run3|0bcdbf56dbf016518dc4b328
1435,train,run4|502a7c89d1f96dfe4965a0c1
1436,val,run4|d085b4bf195fdb7c6c153316
1437,train,run4|1501e2b5d92a38a8a09cb369
1438,train,run4|6746a3d78bc71a64e4fc46ad
1439,train,run4|d50622445afbe86899d11cc0
1440,train,run4|775de7276fa6d46b7e242cad
1441,train,run4|59744258a8da62924b55aeb5
1442,train,run4|a5ab59080f6fa62b7c2397fd
1443,train,run4|6cee38824df1a61e4c04770a
1444,test,run4|5a102f31b2e41f75fc2c59f2
1445,test,run4|3403513b4eee3619f87e0525
1446,test,run4|2ca77489c92e4b481528cb0d
1447,test,run4|66a128810a27ad7e8e5132ce
1448,test,run4|f8fd711f0a96558a010f0484
1449,val,run4|fa3167686bede090d5da3bd0
1450,val,run4|2a95815f1b76dcaec467081b
1451,val,run4|bb296508c212b42e018fe79a
1452,test,run4|d9bc91ded8db1b60073d55fc
1453,train,run4|7bc8b65d8d1a852549c6cde3
1454,train,run4|379a12595396e8f008eacc35
1455,train,run4|af62db4724558af959cf8c74
1456,test,run4|e2c7e89d05e23f6c4856e98e
1457,train,run4|c5d6d31a49148d1958d3d992
1458,train,run4|b6e0d6f0280c55d0a23633fe
1459,train,run4|cc1c2e713cd46ae8100cedd7
1460,test,run4|ccc28b1f91bf485d18564ad2
1461,train,run4|f1c140d722a18106dcf90a28
1462,train,run4|58fd7a953726ec83c8248734
1463,train,run4|77fc4d394c56497513ec9632
1464,train,run4|26432d05a2163a600b150095
1465,train,run4|082a986b67e443e5830ee719
1466,train,run4|bbd8fd8de5224bf1a306a37d
1467,train,run4|df4088aef94f32985b0abe29
1468,train,run4|eff77935f1be82175bee51fc
1469,test,run4|eda83d622e2fe2bf142ceb8a
1470,val,run4|4cd8da603b9bc6e845dee033
1471,train,run4|2f9ddaaac8c55ac4deb00fde
1472,train,run4|10e9a2d9ce6198b7b60f513c
1473,train,run4|549416368d6ef6387d35fe8b
1474,train,run4|9b12ab94262a9dc8f34eee84
1475,train,run4|4fa48d64f11440a5976c9808
1476,train,run4|760adf19ae759e575b8b3b4b
1477,train,run4|971cd738d43759c51357aaef
1478,val,run4|7e6a8e37fad8a71a5409dc35
1479,test,run4|4b0a3c2ec04a22ab858d7b23
1480,train,run4|7a6e453d14e5cae8191ad2ef
1481,train,run4|920fe173c377de9cd0be5c9c
1482,train,run4|a9ac5dfd6d394765f40e6a95
1483,train,run4|6973326b8ab0747964edaa7b
1484,val,run4|8d32b46e7ca4c9d34b5bfce8
1485,train,run4|8bdda4086316611b58664f02
1486,val,run4|4bb6560885f98dd1f314fe9d
1487,train,run4|623039c2d7e54843ab623723
1488,test,run4|7b0c90c7be6eb30b79a0ecad
1489,val,run4|fbe2ec2892300cd1c7d5aa84
1490,train,run4|ada8c176edd7e52e796c6156
1491,test,run4|fb1877a890b2bc7191cdc729
1492,train,run4|668f482de7b186dbb5cdd3c8
1493,train,run4|548f337a553b37a1f7ffc4e7
1494,train,run4|648ba02b1c1d1ed4cc391c24
1495,train,run4|d803c5911c1763015285c88b
1496,train,run4|b93eb2482a01c82aead982b5
1497,train,run4|ad31617938164470e4653f63
1498,train,run4|27093aa414d10fae429cedbc
1499,val,run4|4d531d45a3f6b261e4279c0a
1500,train,run4|3ad65cc537472da797254b9f
1501,val,run4|91838fe25ef53878e6ad762d
1502,train,run4|8bc5d2c77e1ba6416294f503
1503,test,run4|b9f193ad6d763aba956456e7
1504,train,run4|f92beac3a0e1719baf6405fa
1505,train,run4|304c0daa92fdb5803f9890dc
1506,val,run4|5c350ab9569abb8a7768e5a8
1507,val,run4|4328eaecc09ae004dd7f3650
1508,val,run4|5bbb4cc83bdcc0c3d4e5d1d6
1509,test,run4|b1c67ecc76aa43c4901759f4
1510,train,run4|c81b33327047f95577eb26c2
1511,test,run4|f9c46a9ebde9941ea24dfb2b
1512,train,run4|8f945dba14208d2f02280b39
1513,train,run4|00e849792f06714ced93a823
1514,train,run4|502a7c89d1f96dfe4965a0c1
1515,val,run4|d085b4bf195fdb7c6c153316
1516,train,run4|1501e2b5d92a38a8a09cb369
1517,train,run4|6746a3d78bc71a64e4fc46ad
1518,train,run4|d50622445afbe86899d11cc0
1519,train,run4|775de7276fa6d46b7e242cad
1520,train,run4|59744258a8da62924b55aeb5
1521,train,run4|a5ab59080f6fa62b7c2397fd
1522,train,run4|6cee38824df1a61e4c04770a
1523,test,run4|5a102f31b2e41f75fc2c59f2
1524,test,run4|3403513b4eee3619f87e0525
1525,test,run4|2ca77489c92e4b481528cb0d
1526,test,run4|66a128810a27ad7e8e5132ce
1527,test,run4|f8fd711f0a96558a010f0484
1528,val,run4|fa3167686bede090d5da3bd0
1529,val,run4|2a95815f1b76dcaec467081b
1530,val,run4|bb296508c212b42e018fe79a
1531,test,run4|d9bc91ded8db1b60073d55fc
1532,train,run4|7bc8b65d8d1a852549c6cde3
1533,train,run4|379a12595396e8f008eacc35
1534,train,run4|af62db4724558af959cf8c74
1535,test,run4|e2c7e89d05e23f6c4856e98e
1536,train,run4|c5d6d31a49148d1958d3d992
1537,train,run4|b6e0d6f0280c55d0a23633fe
1538,train,run4|cc1c2e713cd46ae8100cedd7
1539,test,run4|ccc28b1f91bf485d18564ad2
1540,train,run4|f1c140d722a18106dcf90a28
1541,train,run4|58fd7a953726ec83c8248734
1542,train,run4|77fc4d394c56497513ec9632
1543,train,run4|26432d05a2163a600b150095
1544,train,run4|082a986b67e443e5830ee719
1545,train,run4|bbd8fd8de5224bf1a306a37d
1546,train,run4|df4088aef94f32985b0abe29
1547,train,run4|eff77935f1be82175bee51fc
1548,test,run4|eda83d622e2fe2bf142ceb8a
1549,val,run4|4cd8da603b9bc6e845dee033
1550,train,run4|2f9ddaaac8c55ac4deb00fde
1551,train,run4|10e9a2d9ce6198b7b60f513c
1552,train,run4|549416368d6ef6387d35fe8b
1553,train,run4|9b12ab94262a9dc8f34eee84
1554,train,run4|4fa48d64f11440a5976c9808
1555,train,run4|760adf19ae759e575b8b3b4b
1556,train,run4|971cd738d43759c51357aaef
1557,val,run4|7e6a8e37fad8a71a5409dc35
1558,test,run4|4b0a3c2ec04a22ab858d7b23
1559,train,run4|7a6e453d14e5cae8191ad2ef
1560,train,run4|920fe173c377de9cd0be5c9c
1561,train,run4|a9ac5dfd6d394765f40e6a95
1562,train,run4|6973326b8ab0747964edaa7b
1563,val,run4|8d32b46e7ca4c9d34b5bfce8
1564,train,run4|8bdda4086316611b58664f02
1565,val,run4|4bb6560885f98dd1f314fe9d
1566,train,run4|623039c2d7e54843ab623723
1567,test,run4|7b0c90c7be6eb30b79a0ecad
1568,val,run4|fbe2ec2892300cd1c7d5aa84
1569,train,run4|ada8c176edd7e52e796c6156
1570,test,run4|fb1877a890b2bc7191cdc729
1571,train,run4|668f482de7b186dbb5cdd3c8
1572,train,run4|548f337a553b37a1f7ffc4e7
1573,train,run4|648ba02b1c1d1ed4cc391c24
1574,train,run4|d803c5911c1763015285c88b
1575,train,run4|b93eb2482a01c82aead982b5
1576,train,run4|ad31617938164470e4653f63
1577,train,run4|502a7c89d1f96dfe4965a0c1
1578,val,run4|d085b4bf195fdb7c6c153316
1579,train,run4|1501e2b5d92a38a8a09cb369
1580,train,run4|6746a3d78bc71a64e4fc46ad
1581,train,run4|d50622445afbe86899d11cc0
1582,train,run4|775de7276fa6d46b7e242cad
1583,train,run4|59744258a8da62924b55aeb5
1584,train,run4|a5ab59080f6fa62b7c2397fd
1585,train,run4|6cee38824df1a61e4c04770a
1586,test,run4|5a102f31b2e41f75fc2c59f2
1587,test,run4|3403513b4eee3619f87e0525
1588,test,run4|2ca77489c92e4b481528cb0d
1589,test,run4|66a128810a27ad7e8e5132ce
1590,test,run4|f8fd711f0a96558a010f0484
1591,val,run4|fa3167686bede090d5da3bd0
1592,val,run4|2a95815f1b76dcaec467081b
1593,val,run4|bb296508c212b42e018fe79a
1594,test,run4|d9bc91ded8db1b60073d55fc
1595,train,run4|7bc8b65d8d1a852549c6cde3
1596,train,run4|379a12595396e8f008eacc35
1597,train,run4|af62db4724558af959cf8c74
1598,test,run4|e2c7e89d05e23f6c4856e98e
1599,train,run4|c5d6d31a49148d1958d3d992
1600,train,run4|b6e0d6f0280c55d0a23633fe
1601,train,run4|cc1c2e713cd46ae8100cedd7
1602,test,run4|ccc28b1f91bf485d18564ad2
1603,train,run4|f1c140d722a18106dcf90a28
1604,train,run4|58fd7a953726ec83c8248734
1605,train,run4|77fc4d394c56497513ec9632
1606,train,run4|26432d05a2163a600b150095
1607,train,run4|082a986b67e443e5830ee719
1608,train,run4|bbd8fd8de5224bf1a306a37d
1609,train,run4|df4088aef94f32985b0abe29
1610,train,run4|eff77935f1be82175bee51fc
1611,test,run4|eda83d622e2fe2bf142ceb8a
1612,val,run4|4cd8da603b9bc6e845dee033
1613,train,run4|2f9ddaaac8c55ac4deb00fde
1614,train,run4|10e9a2d9ce6198b7b60f513c
1615,train,run4|549416368d6ef6387d35fe8b
1616,train,run4|9b12ab94262a9dc8f34eee84
1617,train,run4|4fa48d64f11440a5976c9808
1618,train,run4|760adf19ae759e575b8b3b4b
1619,train,run4|971cd738d43759c51357aaef
1620,val,run4|7e6a8e37fad8a71a5409dc35
1621,test,run4|4b0a3c2ec04a22ab858d7b23
1622,train,run4|7a6e453d14e5cae8191ad2ef
1623,train,run4|920fe173c377de9cd0be5c9c
1624,train,run4|a9ac5dfd6d394765f40e6a95
1625,train,run4|6973326b8ab0747964edaa7b
1626,val,run4|8d32b46e7ca4c9d34b5bfce8
1627,train,run4|8bdda4086316611b58664f02
1628,val,run4|4bb6560885f98dd1f314fe9d
1629,train,run4|623039c2d7e54843ab623723
1630,test,run4|7b0c90c7be6eb30b79a0ecad
1631,val,run4|fbe2ec2892300cd1c7d5aa84
1632,train,run4|ada8c176edd7e52e796c6156
1633,test,run4|fb1877a890b2bc7191cdc729
1634,train,run4|668f482de7b186dbb5cdd3c8
1635,train,run4|548f337a553b37a1f7ffc4e7
1636,train,run4|648ba02b1c1d1ed4cc391c24
1637,train,run4|d803c5911c1763015285c88b
1638,train,run4|b93eb2482a01c82aead982b5
1639,train,run4|ad31617938164470e4653f63
1640,train,run4|502a7c89d1f96dfe4965a0c1
1641,val,run4|d085b4bf195fdb7c6c153316
1642,train,run4|1501e2b5d92a38a8a09cb369
1643,train,run4|6746a3d78bc71a64e4fc46ad
1644,train,run4|d50622445afbe86899d11cc0
1645,train,run4|775de7276fa6d46b7e242cad
1646,train,run4|59744258a8da62924b55aeb5
1647,train,run4|a5ab59080f6fa62b7c2397fd
1648,train,run4|6cee38824df1a61e4c04770a
1649,test,run4|5a102f31b2e41f75fc2c59f2
1650,test,run4|3403513b4eee3619f87e0525
1651,test,run4|2ca77489c92e4b481528cb0d
1652,test,run4|66a128810a27ad7e8e5132ce
1653,test,run4|f8fd711f0a96558a010f0484
1654,val,run4|fa3167686bede090d5da3bd0
1655,val,run4|2a95815f1b76dcaec467081b
1656,val,run4|bb296508c212b42e018fe79a
1657,test,run4|d9bc91ded8db1b60073d55fc
1658,train,run4|7bc8b65d8d1a852549c6cde3
1659,train,run4|379a12595396e8f008eacc35
1660,train,run4|af62db4724558af959cf8c74
1661,test,run4|e2c7e89d05e23f6c4856e98e
1662,train,run4|c5d6d31a49148d1958d3d992
1663,train,run4|b6e0d6f0280c55d0a23633fe
1664,train,run4|cc1c2e713cd46ae8100cedd7
1665,test,run4|ccc28b1f91bf485d18564ad2
1666,train,run4|f1c140d722a18106dcf90a28
1667,train,run4|58fd7a953726ec83c8248734
1668,train,run4|77fc4d394c56497513ec9632
1669,train,run4|26432d05a2163a600b150095
1670,train,run4|082a986b67e443e5830ee719
1671,train,run4|bbd8fd8de5224bf1a306a37d
1672,train,run4|df4088aef94f32985b0abe29
1673,train,run4|eff77935f1be82175bee51fc
1674,test,run4|eda83d622e2fe2bf142ceb8a
1675,val,run4|4cd8da603b9bc6e845dee033
1676,train,run4|2f9ddaaac8c55ac4deb00fde
1677,train,run4|10e9a2d9ce6198b7b60f513c
1678,train,run4|549416368d6ef6387d35fe8b
1679,train,run4|9b12ab94262a9dc8f34eee84
1680,train,run4|4fa48d64f11440a5976c9808
1681,train,run4|760adf19ae759e575b8b3b4b
1682,train,run4|971cd738d43759c51357aaef
1683,val,run4|7e6a8e37fad8a71a5409dc35
1684,test,run4|4b0a3c2ec04a22ab858d7b23
1685,train,run4|7a6e453d14e5cae8191ad2ef
1686,train,run4|920fe173c377de9cd0be5c9c
1687,train,run4|a9ac5dfd6d394765f40e6a95
1688,train,run4|6973326b8ab0747964edaa7b
1689,val,run4|8d32b46e7ca4c9d34b5bfce8
1690,train,run4|8bdda4086316611b58664f02
1691,val,run4|4bb6560885f98dd1f314fe9d
1692,train,run4|623039c2d7e54843ab623723
1693,test,run4|7b0c90c7be6eb30b79a0ecad
1694,val,run4|fbe2ec2892300cd1c7d5aa84
1695,train,run4|ada8c176edd7e52e796c6156
1696,test,run4|fb1877a890b2bc7191cdc729
1697,train,run4|668f482de7b186dbb5cdd3c8
1698,train,run4|548f337a553b37a1f7ffc4e7
1699,train,run4|648ba02b1c1d1ed4cc391c24
1700,train,run4|d803c5911c1763015285c88b
1701,train,run4|b93eb2482a01c82aead982b5
1702,train,run4|ad31617938164470e4653f63
1703,train,run4|502a7c89d1f96dfe4965a0c1
1704,val,run4|d085b4bf195fdb7c6c153316
1705,train,run4|1501e2b5d92a38a8a09cb369
1706,train,run4|6746a3d78bc71a64e4fc46ad
1707,train,run4|d50622445afbe86899d11cc0
1708,train,run4|775de7276fa6d46b7e242cad
1709,train,run4|59744258a8da62924b55aeb5
1710,train,run4|a5ab59080f6fa62b7c2397fd
1711,train,run4|6cee38824df1a61e4c04770a
1712,test,run4|5a102f31b2e41f75fc2c59f2
1713,test,run4|3403513b4eee3619f87e0525
1714,test,run4|2ca77489c92e4b481528cb0d
1715,test,run4|66a128810a27ad7e8e5132ce
1716,test,run4|f8fd711f0a96558a010f0484
1717,val,run4|fa3167686bede090d5da3bd0
1718,val,run4|2a95815f1b76dcaec467081b
1719,val,run4|bb296508c212b42e018fe79a
1720,test,run4|d9bc91ded8db1b60073d55fc
1721,train,run4|7bc8b65d8d1a852549c6cde3
1722,train,run4|379a12595396e8f008eacc35
1723,train,run4|af62db4724558af959cf8c74
1724,test,run4|e2c7e89d05e23f6c4856e98e
1725,train,run4|c5d6d31a49148d1958d3d992
1726,train,run4|b6e0d6f0280c55d0a23633fe
1727,train,run4|cc1c2e713cd46ae8100cedd7
1728,test,run4|ccc28b1f91bf485d18564ad2
1729,train,run4|f1c140d722a18106dcf90a28
1730,train,run4|58fd7a953726ec83c8248734
1731,train,run4|77fc4d394c56497513ec9632
1732,train,run4|26432d05a2163a600b150095
1733,train,run4|082a986b67e443e5830ee719
1734,train,run4|bbd8fd8de5224bf1a306a37d
1735,train,run4|df4088aef94f32985b0abe29
1736,train,run4|eff77935f1be82175bee51fc
1737,test,run4|eda83d622e2fe2bf142ceb8a
1738,val,run4|4cd8da603b9bc6e845dee033
1739,train,run4|2f9ddaaac8c55ac4deb00fde
1740,train,run4|10e9a2d9ce6198b7b60f513c
1741,train,run4|549416368d6ef6387d35fe8b
1742,train,run4|9b12ab94262a9dc8f34eee84
1743,train,run4|4fa48d64f11440a5976c9808
1744,train,run4|760adf19ae759e575b8b3b4b
1745,train,run4|971cd738d43759c51357aaef
1746,val,run4|7e6a8e37fad8a71a5409dc35
1747,test,run4|4b0a3c2ec04a22ab858d7b23
1748,train,run4|7a6e453d14e5cae8191ad2ef
1749,train,run4|920fe173c377de9cd0be5c9c
1750,train,run4|a9ac5dfd6d394765f40e6a95
1751,train,run4|6973326b8ab0747964edaa7b
1752,val,run4|8d32b46e7ca4c9d34b5bfce8
1753,train,run4|8bdda4086316611b58664f02
1754,val,run4|4bb6560885f98dd1f314fe9d
1755,train,run4|623039c2d7e54843ab623723
1756,test,run4|7b0c90c7be6eb30b79a0ecad
1757,val,run4|fbe2ec2892300cd1c7d5aa84
1758,train,run4|ada8c176edd7e52e796c6156
1759,test,run4|fb1877a890b2bc7191cdc729
1760,train,run4|668f482de7b186dbb5cdd3c8
1761,train,run4|548f337a553b37a1f7ffc4e7
1762,train,run4|648ba02b1c1d1ed4cc391c24
1763,train,run4|d803c5911c1763015285c88b
1764,train,run4|b93eb2482a01c82aead982b5
1765,train,run4|ad31617938164470e4653f63
1766,train,run4|502a7c89d1f96dfe4965a0c1
1767,val,run4|d085b4bf195fdb7c6c153316
1768,train,run4|1501e2b5d92a38a8a09cb369
1769,train,run4|6746a3d78bc71a64e4fc46ad
1770,train,run4|d50622445afbe86899d11cc0
1771,train,run4|775de7276fa6d46b7e242cad
1772,train,run4|59744258a8da62924b55aeb5
1773,train,run4|a5ab59080f6fa62b7c2397fd
1774,train,run4|6cee38824df1a61e4c04770a
1775,test,run4|5a102f31b2e41f75fc2c59f2
1776,test,run4|3403513b4eee3619f87e0525
1777,test,run4|2ca77489c92e4b481528cb0d
1778,test,run4|66a128810a27ad7e8e5132ce
1779,test,run4|f8fd711f0a96558a010f0484
1780,val,run4|fa3167686bede090d5da3bd0
1781,val,run4|2a95815f1b76dcaec467081b
1782,val,run4|bb296508c212b42e018fe79a
1783,test,run4|d9bc91ded8db1b60073d55fc
1784,train,run4|7bc8b65d8d1a852549c6cde3
1785,train,run4|379a12595396e8f008eacc35
1786,train,run4|af62db4724558af959cf8c74
1787,test,run4|e2c7e89d05e23f6c4856e98e
1788,train,run4|c5d6d31a49148d1958d3d992
1789,train,run4|b6e0d6f0280c55d0a23633fe
1790,train,run4|cc1c2e713cd46ae8100cedd7
1791,test,run4|ccc28b1f91bf485d18564ad2
1792,train,run4|f1c140d722a18106dcf90a28
1793,train,run4|58fd7a953726ec83c8248734
1794,train,run4|77fc4d394c56497513ec9632
1795,train,run4|26432d05a2163a600b150095
1796,train,run4|082a986b67e443e5830ee719
1797,train,run4|bbd8fd8de5224bf1a306a37d
1798,train,run4|df4088aef94f32985b0abe29
1799,train,run4|eff77935f1be82175bee51fc
1800,test,run4|eda83d622e2fe2bf142ceb8a
1801,val,run4|4cd8da603b9bc6e845dee033
1802,train,run4|2f9ddaaac8c55ac4deb00fde
1803,train,run4|10e9a2d9ce6198b7b60f513c
1804,train,run4|549416368d6ef6387d35fe8b
1805,train,run4|9b12ab94262a9dc8f34eee84
1806,train,run4|4fa48d64f11440a5976c9808
1807,train,run4|760adf19ae759e575b8b3b4b
1808,train,run4|971cd738d43759c51357aaef
1809,val,run4|7e6a8e37fad8a71a5409dc35
1810,test,run4|4b0a3c2ec04a22ab858d7b23
1811,train,run4|7a6e453d14e5cae8191ad2ef
1812,train,run4|920fe173c377de9cd0be5c9c
1813,train,run4|a9ac5dfd6d394765f40e6a95
1814,train,run4|6973326b8ab0747964edaa7b
1815,val,run4|8d32b46e7ca4c9d34b5bfce8
1816,train,run4|8bdda4086316611b58664f02
1817,val,run4|4bb6560885f98dd1f314fe9d
1818,train,run4|623039c2d7e54843ab623723
1819,test,run4|7b0c90c7be6eb30b79a0ecad
1820,val,run4|fbe2ec2892300cd1c7d5aa84
1821,train,run4|ada8c176edd7e52e796c6156
1822,test,run4|fb1877a890b2bc7191cdc729
1823,train,run4|668f482de7b186dbb5cdd3c8
1824,train,run4|548f337a553b37a1f7ffc4e7
1825,train,run4|648ba02b1c1d1ed4cc391c24
1826,train,run4|d803c5911c1763015285c88b
1827,train,run4|b93eb2482a01c82aead982b5
1828,train,run4|ad31617938164470e4653f63
1829,train,run4|502a7c89d1f96dfe4965a0c1
1830,val,run4|d085b4bf195fdb7c6c153316
1831,train,run4|1501e2b5d92a38a8a09cb369
1832,train,run4|6746a3d78bc71a64e4fc46ad
1833,train,run4|d50622445afbe86899d11cc0
1834,train,run4|775de7276fa6d46b7e242cad
1835,train,run4|59744258a8da62924b55aeb5
1836,train,run4|a5ab59080f6fa62b7c2397fd
1837,train,run4|6cee38824df1a61e4c04770a
1838,test,run4|5a102f31b2e41f75fc2c59f2
1839,test,run4|3403513b4eee3619f87e0525
1840,test,run4|2ca77489c92e4b481528cb0d
1841,test,run4|66a128810a27ad7e8e5132ce
1842,test,run4|f8fd711f0a96558a010f0484
1843,val,run4|fa3167686bede090d5da3bd0
1844,val,run4|2a95815f1b76dcaec467081b
1845,val,run4|bb296508c212b42e018fe79a
1846,test,run4|d9bc91ded8db1b60073d55fc
1847,train,run4|7bc8b65d8d1a852549c6cde3
1848,train,run4|379a12595396e8f008eacc35
1849,train,run4|af62db4724558af959cf8c74
1850,test,run4|e2c7e89d05e23f6c4856e98e
1851,train,run4|c5d6d31a49148d1958d3d992
1852,train,run4|b6e0d6f0280c55d0a23633fe
1853,train,run4|cc1c2e713cd46ae8100cedd7
1854,test,run4|ccc28b1f91bf485d18564ad2
1855,train,run4|f1c140d722a18106dcf90a28
1856,train,run4|58fd7a953726ec83c8248734
1857,train,run4|77fc4d394c56497513ec9632
1858,train,run4|26432d05a2163a600b150095
1859,train,run4|082a986b67e443e5830ee719
1860,train,run4|bbd8fd8de5224bf1a306a37d
1861,train,run4|df4088aef94f32985b0abe29
1862,train,run4|eff77935f1be82175bee51fc
1863,test,run4|eda83d622e2fe2bf142ceb8a
1864,val,run4|4cd8da603b9bc6e845dee033
1865,train,run4|2f9ddaaac8c55ac4deb00fde
1866,train,run4|10e9a2d9ce6198b7b60f513c
1867,train,run4|549416368d6ef6387d35fe8b
1868,train,run4|9b12ab94262a9dc8f34eee84
1869,train,run4|4fa48d64f11440a5976c9808
1870,train,run4|760adf19ae759e575b8b3b4b
1871,train,run4|971cd738d43759c51357aaef
1872,val,run4|7e6a8e37fad8a71a5409dc35
1873,test,run4|4b0a3c2ec04a22ab858d7b23
1874,train,run4|7a6e453d14e5cae8191ad2ef
1875,train,run4|920fe173c377de9cd0be5c9c
1876,train,run4|a9ac5dfd6d394765f40e6a95
1877,train,run4|6973326b8ab0747964edaa7b
1878,val,run4|8d32b46e7ca4c9d34b5bfce8
1879,train,run4|8bdda4086316611b58664f02
1880,val,run4|4bb6560885f98dd1f314fe9d
1881,train,run4|623039c2d7e54843ab623723
1882,test,run4|7b0c90c7be6eb30b79a0ecad
1883,val,run4|fbe2ec2892300cd1c7d5aa84
1884,train,run4|ada8c176edd7e52e796c6156
1885,test,run4|fb1877a890b2bc7191cdc729
1886,train,run4|668f482de7b186dbb5cdd3c8
1887,train,run4|548f337a553b37a1f7ffc4e7
1888,train,run4|648ba02b1c1d1ed4cc391c24
1889,train,run4|d803c5911c1763015285c88b
1890,train,run4|b93eb2482a01c82aead982b5
1891,train,run4|ad31617938164470e4653f63
1892,train,run4|502a7c89d1f96dfe4965a0c1
1893,val,run4|d085b4bf195fdb7c6c153316
1894,train,run4|1501e2b5d92a38a8a09cb369
1895,train,run4|6746a3d78bc71a64e4fc46ad
1896,train,run4|d50622445afbe86899d11cc0
1897,train,run4|775de7276fa6d46b7e242cad
1898,train,run4|59744258a8da62924b55aeb5
1899,train,run4|a5ab59080f6fa62b7c2397fd
1900,train,run4|6cee38824df1a61e4c04770a
1901,test,run4|5a102f31b2e41f75fc2c59f2
1902,test,run4|3403513b4eee3619f87e0525
1903,test,run4|2ca77489c92e4b481528cb0d
1904,test,run4|66a128810a27ad7e8e5132ce
1905,test,run4|f8fd711f0a96558a010f0484
1906,val,run4|fa3167686bede090d5da3bd0
1907,val,run4|2a95815f1b76dcaec467081b
1908,val,run4|bb296508c212b42e018fe79a
1909,test,run4|d9bc91ded8db1b60073d55fc
1910,train,run4|7bc8b65d8d1a852549c6cde3
1911,train,run4|379a12595396e8f008eacc35
1912,train,run4|af62db4724558af959cf8c74
1913,test,run4|e2c7e89d05e23f6c4856e98e
1914,train,run4|c5d6d31a49148d1958d3d992
1915,train,run4|b6e0d6f0280c55d0a23633fe
1916,train,run4|cc1c2e713cd46ae8100cedd7
1917,test,run4|ccc28b1f91bf485d18564ad2
1918,train,run4|f1c140d722a18106dcf90a28
1919,train,run4|58fd7a953726ec83c8248734
1920,train,run4|77fc4d394c56497513ec9632
1921,train,run4|26432d05a2163a600b150095
1922,train,run4|082a986b67e443e5830ee719
1923,train,run4|bbd8fd8de5224bf1a306a37d
1924,train,run4|df4088aef94f32985b0abe29
1925,train,run4|eff77935f1be82175bee51fc
1926,test,run4|eda83d622e2fe2bf142ceb8a
1927,val,run4|4cd8da603b9bc6e845dee033
1928,train,run4|2f9ddaaac8c55ac4deb00fde
1929,train,run4|10e9a2d9ce6198b7b60f513c
1930,train,run4|549416368d6ef6387d35fe8b
1931,train,run4|9b12ab94262a9dc8f34eee84
1932,train,run4|4fa48d64f11440a5976c9808
1933,train,run4|760adf19ae759e575b8b3b4b
1934,train,run4|971cd738d43759c51357aaef
1935,val,run4|7e6a8e37fad8a71a5409dc35
1936,test,run4|4b0a3c2ec04a22ab858d7b23
1937,train,run4|7a6e453d14e5cae8191ad2ef
1938,train,run4|920fe173c377de9cd0be5c9c
1939,train,run4|a9ac5dfd6d394765f40e6a95
1940,train,run4|6973326b8ab0747964edaa7b
1941,val,run4|8d32b46e7ca4c9d34b5bfce8
1942,train,run4|8bdda4086316611b58664f02
1943,val,run4|4bb6560885f98dd1f314fe9d
1944,train,run4|623039c2d7e54843ab623723
1945,test,run4|7b0c90c7be6eb30b79a0ecad
1946,val,run4|fbe2ec2892300cd1c7d5aa84
1947,train,run4|ada8c176edd7e52e796c6156
1948,test,run4|fb1877a890b2bc7191cdc729
1949,train,run4|668f482de7b186dbb5cdd3c8
1950,train,run4|548f337a553b37a1f7ffc4e7
1951,train,run4|648ba02b1c1d1ed4cc391c24
1952,train,run4|d803c5911c1763015285c88b
1953,train,run4|b93eb2482a01c82aead982b5
1954,train,run4|ad31617938164470e4653f63
1955,train,run4|502a7c89d1f96dfe4965a0c1
1956,val,run4|d085b4bf195fdb7c6c153316
1957,train,run4|1501e2b5d92a38a8a09cb369
1958,train,run4|6746a3d78bc71a64e4fc46ad
1959,train,run4|d50622445afbe86899d11cc0
1960,train,run4|775de7276fa6d46b7e242cad
1961,train,run4|59744258a8da62924b55aeb5
1962,train,run4|a5ab59080f6fa62b7c2397fd
1963,train,run4|6cee38824df1a61e4c04770a
1964,test,run4|5a102f31b2e41f75fc2c59f2
1965,test,run4|3403513b4eee3619f87e0525
1966,test,run4|2ca77489c92e4b481528cb0d
1967,test,run4|66a128810a27ad7e8e5132ce
1968,test,run4|f8fd711f0a96558a010f0484
1969,val,run4|fa3167686bede090d5da3bd0
1970,val,run4|2a95815f1b76dcaec467081b
1971,val,run4|bb296508c212b42e018fe79a
1972,test,run4|d9bc91ded8db1b60073d55fc
1973,train,run4|7bc8b65d8d1a852549c6cde3
1974,train,run4|379a12595396e8f008eacc35
1975,train,run4|af62db4724558af959cf8c74
1976,test,run4|e2c7e89d05e23f6c4856e98e
1977,train,run4|c5d6d31a49148d1958d3d992
1978,train,run4|b6e0d6f0280c55d0a23633fe
