row_id,known_status_count,login_attempts,login_attempts_known_outcome,complete_body_measurements,complete_duration_measurements,pending_at_scoring,timeouts,telemetry_dropped_in_window,interval_fully_observed,insufficient_history,telemetry_defects
3245,15,0,0,15,15,0,0,0,True,False,0
3246,13,0,0,13,13,0,0,0,True,False,0
3247,6,0,0,6,6,0,0,0,True,False,0
3248,4,0,0,4,4,0,0,0,True,False,0
3249,6,0,0,6,6,0,0,0,True,False,0
3250,4,0,0,4,4,0,0,0,True,False,0
3251,6,0,0,6,6,0,0,0,True,False,0
3252,6,0,0,6,6,0,0,0,True,False,0
3253,6,0,0,6,6,0,0,0,True,False,0
3254,11,0,0,11,11,0,0,0,True,False,0
3255,6,0,0,6,6,0,0,0,True,False,0
3256,6,0,0,6,6,0,0,0,True,False,0
3257,10,0,0,10,10,0,0,0,True,False,0
3258,12,0,0,12,12,0,0,0,True,False,0
3259,15,0,0,15,15,0,0,0,True,False,0
3260,9,0,0,9,9,0,0,0,True,False,0
3261,8,0,0,8,8,0,0,0,True,False,0
3262,6,0,0,6,6,0,0,0,True,False,0
3263,11,0,0,11,11,0,0,0,True,False,0
3264,10,0,0,10,10,0,0,0,True,False,0
3265,13,0,0,13,13,0,0,0,True,False,0
3266,9,0,0,9,9,0,0,0,True,False,0
3267,11,0,0,11,11,0,0,0,True,False,0
3268,10,0,0,10,10,0,0,0,True,False,0
3269,12,0,0,12,12,0,0,0,True,False,0
3270,8,0,0,8,8,0,0,0,True,False,0
3271,9,0,0,9,9,0,0,0,True,False,0
3272,7,7,7,7,7,0,0,0,True,False,0
3273,5,0,0,5,5,0,0,0,True,False,0
3274,7,0,0,7,7,0,0,0,True,False,0
3275,8,0,0,8,8,0,0,0,True,False,0
3276,0,118,0,0,0,0,0,0,True,False,0
3277,192,0,0,192,192,0,0,0,True,False,0
3278,90,0,0,90,90,0,0,0,True,False,0
3279,50,0,0,50,50,0,0,0,True,False,0
3280,74,0,0,74,74,0,0,0,True,False,0
3281,10,0,0,10,10,0,0,0,True,False,0
3282,11,0,0,11,11,0,0,0,True,False,0
3283,9,0,0,9,9,0,0,0,True,False,0
3284,9,0,0,9,9,0,0,0,True,False,0
3285,8,0,0,8,8,0,0,0,True,False,0
3286,6,0,0,6,6,0,0,0,True,False,0
3287,8,0,0,8,8,0,0,0,True,False,0
3288,9,0,0,9,9,0,0,0,True,False,0
3289,8,0,0,8,8,0,0,0,True,False,0
3290,7,0,0,7,7,0,0,0,True,False,0
3291,8,0,0,8,8,0,0,0,True,False,0
3292,10,0,0,10,10,0,0,0,True,False,0
3293,6,0,0,6,6,0,0,0,True,False,0
3294,7,0,0,7,7,0,0,0,True,False,0
3295,6,0,0,6,6,0,0,0,True,False,0
3296,8,0,0,8,8,0,0,0,True,False,0
3297,6,0,0,6,6,0,0,0,True,False,0
3298,4,0,0,4,4,0,0,0,True,False,0
3299,7,0,0,7,7,0,0,0,True,False,0
3300,8,0,0,8,8,0,0,0,True,False,0
3301,6,0,0,6,6,0,0,0,True,False,0
3302,12,0,0,12,12,0,0,0,True,False,0
3303,13,0,0,13,13,0,0,0,True,False,0
3304,14,0,0,14,14,0,0,0,True,False,0
3305,15,0,0,15,15,0,0,0,True,False,0
3306,13,0,0,13,13,0,0,0,True,False,0
3307,12,0,0,12,12,0,0,0,True,False,0
3308,12,0,0,12,12,0,0,0,True,False,0
3309,13,0,0,13,13,0,0,0,True,False,0
3310,6,0,0,6,6,0,0,0,True,False,0
3311,4,0,0,4,4,0,0,0,True,False,0
3312,6,0,0,6,6,0,0,0,True,False,0
3313,4,0,0,4,4,0,0,0,True,False,0
3314,6,0,0,6,6,0,0,0,True,False,0
3315,6,0,0,6,6,0,0,0,True,False,0
3316,6,0,0,6,6,0,0,0,True,False,0
3317,12,0,0,12,12,0,0,0,True,False,0
3318,8,0,0,8,8,0,0,0,True,False,0
3319,7,0,0,7,7,0,0,0,True,False,0
3320,9,0,0,9,9,0,0,0,True,False,0
3321,5,0,0,5,5,0,0,0,True,False,0
3322,13,0,0,13,13,0,0,0,True,False,0
3323,12,0,0,12,12,0,0,0,True,False,0
3324,18,0,0,18,18,0,0,0,True,False,0
3325,6,0,0,6,6,0,0,0,True,False,0
3326,11,0,0,11,11,0,0,0,True,False,0
3327,12,0,0,12,12,0,0,0,True,False,0
3328,12,0,0,12,12,0,0,0,True,False,0
3329,12,0,0,12,12,0,0,0,True,False,0
3330,10,0,0,10,10,0,0,0,True,False,0
3331,10,0,0,10,10,0,0,0,True,False,0
3332,9,0,0,9,9,0,0,0,True,False,0
3333,12,0,0,12,12,0,0,0,True,False,0
3334,7,0,0,7,7,0,0,0,True,False,0
3335,8,8,8,8,8,0,0,0,True,False,0
3336,5,0,0,5,5,0,0,0,True,False,0
3337,8,0,0,8,8,0,0,0,True,False,0
3338,8,0,0,8,8,0,0,0,True,False,0
3339,0,119,0,0,0,0,0,0,True,False,0
3340,0,0,0,0,0,0,0,0,True,False,0
3341,92,0,0,92,92,0,0,0,True,False,0
3342,50,0,0,50,50,0,0,0,True,False,0
3343,73,0,0,73,73,0,0,0,True,False,0
3344,7,0,0,7,7,0,0,0,True,False,0
3345,9,0,0,9,9,0,0,0,True,False,0
3346,9,0,0,9,9,0,0,0,True,False,0
3347,8,0,0,8,8,0,0,0,True,False,0
3348,7,0,0,7,7,0,0,0,True,False,0
3349,7,0,0,7,7,0,0,0,True,False,0
3350,7,0,0,7,7,0,0,0,True,False,0
3351,8,0,0,8,8,0,0,0,True,False,0
3352,7,0,0,7,7,0,0,0,True,False,0
3353,8,0,0,8,8,0,0,0,True,False,0
3354,7,0,0,7,7,0,0,0,True,False,0
3355,6,0,0,6,6,0,0,0,True,False,0
3356,8,0,0,8,8,0,0,0,True,False,0
3357,7,0,0,7,7,0,0,0,True,False,0
3358,7,0,0,7,7,0,0,0,True,False,0
3359,6,0,0,6,6,0,0,0,True,False,0
3360,8,0,0,8,8,0,0,0,True,False,0
3361,9,0,0,9,9,0,0,0,True,False,0
3362,8,0,0,8,8,0,0,0,True,False,0
3363,8,0,0,8,8,0,0,0,True,False,0
3364,6,0,0,6,6,0,0,0,True,False,0
3365,13,0,0,13,13,0,0,0,True,False,0
3366,13,0,0,13,13,0,0,0,True,False,0
3367,11,0,0,11,11,0,0,0,True,False,0
3368,11,0,0,11,11,0,0,0,True,False,0
3369,15,0,0,15,15,0,0,0,True,False,0
3370,13,0,0,13,13,0,0,0,True,False,0
3371,13,0,0,13,13,0,0,0,True,False,0
3372,11,0,0,11,11,0,0,0,True,False,0
3373,6,0,0,6,6,0,0,0,True,False,0
3374,4,0,0,4,4,0,0,0,True,False,0
3375,6,0,0,6,6,0,0,0,True,False,0
3376,4,0,0,4,4,0,0,0,True,False,0
3377,6,0,0,6,6,0,0,0,True,False,0
3378,6,0,0,6,6,0,0,0,True,False,0
3379,6,0,0,6,6,0,0,0,True,False,0
3380,13,0,0,13,13,0,0,0,True,False,0
3381,8,0,0,8,8,0,0,0,True,False,0
3382,14,0,0,14,14,0,0,0,True,False,0
3383,11,0,0,11,11,0,0,0,True,False,0
3384,12,0,0,12,12,0,0,0,True,False,0
3385,13,0,0,13,13,0,0,0,True,False,0
3386,10,0,0,10,10,0,0,0,True,False,0
3387,8,0,0,8,8,0,0,0,True,False,0
3388,10,0,0,10,10,0,0,0,True,False,0
3389,12,0,0,12,12,0,0,0,True,False,0
3390,13,0,0,13,13,0,0,0,True,False,0
3391,11,0,0,11,11,0,0,0,True,False,0
3392,11,0,0,11,11,0,0,0,True,False,0
3393,11,0,0,11,11,0,0,0,True,False,0
3394,8,0,0,8,8,0,0,0,True,False,0
3395,12,0,0,12,12,0,0,0,True,False,0
3396,12,0,0,12,12,0,0,0,True,False,0
3397,8,0,0,8,8,0,0,0,True,False,0
3398,7,7,7,7,7,0,0,0,True,False,0
3399,5,0,0,5,5,0,0,0,True,False,0
3400,9,0,0,9,9,0,0,0,True,False,0
3401,7,0,0,7,7,0,0,0,True,False,0
3402,0,121,0,0,0,0,0,0,True,False,0
3403,0,0,0,0,0,0,0,0,True,False,0
3404,95,0,0,95,95,0,0,0,True,False,0
3405,48,0,0,48,48,0,0,0,True,False,0
3406,77,0,0,77,77,0,0,0,True,False,0
3407,8,0,0,8,8,0,0,0,True,False,0
3408,10,0,0,10,10,0,0,0,True,False,0
3409,10,0,0,10,10,0,0,0,True,False,0
3410,8,0,0,8,8,0,0,0,True,False,0
3411,10,0,0,10,10,0,0,0,True,False,0
3412,8,0,0,8,8,0,0,0,True,False,0
3413,8,0,0,8,8,0,0,0,True,False,0
3414,6,0,0,6,6,0,0,0,True,False,0
3415,7,0,0,7,7,0,0,0,True,False,0
3416,7,0,0,7,7,0,0,0,True,False,0
3417,8,0,0,8,8,0,0,0,True,False,0
3418,8,0,0,8,8,0,0,0,True,False,0
3419,6,0,0,6,6,0,0,0,True,False,0
3420,6,0,0,6,6,0,0,0,True,False,0
3421,6,0,0,6,6,0,0,0,True,False,0
3422,6,0,0,6,6,0,0,0,True,False,0
3423,6,0,0,6,6,0,0,0,True,False,0
3424,8,0,0,8,8,0,0,0,True,False,0
3425,6,0,0,6,6,0,0,0,True,False,0
3426,9,0,0,9,9,0,0,0,True,False,0
3427,7,0,0,7,7,0,0,0,True,False,0
3428,15,0,0,15,15,0,0,0,True,False,0
3429,13,0,0,13,13,0,0,0,True,False,0
3430,13,0,0,13,13,0,0,0,True,False,0
3431,15,0,0,15,15,0,0,0,True,False,0
3432,11,0,0,11,11,0,0,0,True,False,0
3433,14,0,0,14,14,0,0,0,True,False,0
3434,13,0,0,13,13,0,0,0,True,False,0
3435,15,0,0,15,15,0,0,0,True,False,0
3436,6,0,0,6,6,0,0,0,True,False,0
3437,4,0,0,4,4,0,0,0,True,False,0
3438,6,0,0,6,6,0,0,0,True,False,0
3439,4,0,0,4,4,0,0,0,True,False,0
3440,6,0,0,6,6,0,0,0,True,False,0
3441,6,0,0,6,6,0,0,0,True,False,0
3442,6,0,0,6,6,0,0,0,True,False,0
3443,11,0,0,11,11,0,0,0,True,False,0
3444,7,0,0,7,7,0,0,0,True,False,0
3445,12,0,0,12,12,0,0,0,True,False,0
3446,15,0,0,15,15,0,0,0,True,False,0
3447,12,0,0,12,12,0,0,0,True,False,0
3448,7,0,0,7,7,0,0,0,True,False,0
3449,10,0,0,10,10,0,0,0,True,False,0
3450,8,0,0,8,8,0,0,0,True,False,0
3451,20,0,0,20,20,0,0,0,True,False,0
3452,1,0,0,1,1,0,0,0,True,True,0
3453,1,0,0,1,1,0,0,0,True,True,0
3454,10,0,0,10,10,0,0,0,True,False,0
3455,10,0,0,10,10,0,0,0,True,False,0
3456,11,0,0,11,11,0,0,0,True,False,0
3457,13,0,0,13,13,0,0,0,True,False,0
3458,10,0,0,10,10,0,0,0,True,False,0
3459,9,0,0,9,9,0,0,0,True,False,0
3460,9,0,0,9,9,0,0,0,True,False,0
3461,10,0,0,10,10,0,0,0,True,False,0
3462,10,0,0,10,10,0,0,0,True,False,0
3463,7,7,7,7,7,0,0,0,True,False,0
3464,5,0,0,5,5,0,0,0,True,False,0
3465,7,0,0,7,7,0,0,0,True,False,0
3466,9,0,0,9,9,0,0,0,True,False,0
3467,0,117,0,0,0,0,0,0,True,False,0
3468,0,0,0,0,0,0,0,0,True,False,0
3469,93,0,0,93,93,0,0,0,True,False,0
3470,47,0,0,47,47,0,0,0,True,False,0
3471,75,0,0,75,75,0,0,0,True,False,0
3472,8,0,0,8,8,0,0,0,True,False,0
3473,9,0,0,9,9,0,0,0,True,False,0
3474,8,0,0,8,8,0,0,0,True,False,0
3475,7,0,0,7,7,0,0,0,True,False,0
3476,8,0,0,8,8,0,0,0,True,False,0
3477,7,0,0,7,7,0,0,0,True,False,0
3478,9,0,0,9,9,0,0,0,True,False,0
3479,9,0,0,9,9,0,0,0,True,False,0
3480,7,0,0,7,7,0,0,0,True,False,0
3481,6,0,0,6,6,0,0,0,True,False,0
3482,7,0,0,7,7,0,0,0,True,False,0
3483,8,0,0,8,8,0,0,0,True,False,0
3484,8,0,0,8,8,0,0,0,True,False,0
3485,7,0,0,7,7,0,0,0,True,False,0
3486,6,0,0,6,6,0,0,0,True,False,0
3487,8,0,0,8,8,0,0,0,True,False,0
3488,7,0,0,7,7,0,0,0,True,False,0
3489,7,0,0,7,7,0,0,0,True,False,0
3490,7,0,0,7,7,0,0,0,True,False,0
3491,9,0,0,9,9,0,0,0,True,False,0
3492,7,0,0,7,7,0,0,0,True,False,0
3493,14,0,0,14,14,0,0,0,True,False,0
3494,14,0,0,14,14,0,0,0,True,False,0
3495,13,0,0,13,13,0,0,0,True,False,0
3496,15,0,0,15,15,0,0,0,True,False,0
3497,12,0,0,12,12,0,0,0,True,False,0
3498,15,0,0,15,15,0,0,0,True,False,0
3499,14,0,0,14,14,0,0,0,True,False,0
3500,13,0,0,13,13,0,0,0,True,False,0
3501,6,0,0,6,6,0,0,0,True,False,0
3502,4,0,0,4,4,0,0,0,True,False,0
3503,6,0,0,6,6,0,0,0,True,False,0
3504,4,0,0,4,4,0,0,0,True,False,0
3505,6,0,0,6,6,0,0,0,True,False,0
3506,5,0,0,5,5,0,0,0,True,False,0
3507,6,0,0,6,6,0,0,0,True,False,0
3508,13,0,0,13,13,0,0,0,True,False,0
3509,4,0,0,4,4,0,0,0,True,False,0
3510,7,0,0,7,7,0,0,0,True,False,0
3511,7,0,0,7,7,0,0,0,True,False,0
3512,9,0,0,9,9,0,0,0,True,False,0
3513,6,0,0,6,6,0,0,0,True,False,0
3514,19,0,0,19,19,0,0,0,True,False,0
3515,9,0,0,9,9,0,0,0,True,False,0
3516,9,0,0,9,9,0,0,0,True,False,0
3517,1,0,0,1,1,0,0,0,True,True,0
3518,1,0,0,1,1,0,0,0,True,True,0
3519,1,0,0,1,1,0,0,0,True,True,0
3520,1,0,0,1,1,0,0,0,True,True,0
3521,1,0,0,1,1,0,0,0,True,True,0
3522,8,0,0,8,8,0,0,0,True,False,0
3523,10,0,0,10,10,0,0,0,True,False,0
3524,9,0,0,9,9,0,0,0,True,False,0
3525,8,0,0,8,8,0,0,0,True,False,0
3526,9,0,0,9,9,0,0,0,True,False,0
3527,8,0,0,8,8,0,0,0,True,False,0
3528,8,0,0,8,8,0,0,0,True,False,0
3529,7,0,0,7,7,0,0,0,True,False,0
3530,6,0,0,6,6,0,0,0,True,False,0
3531,7,7,7,7,7,0,0,0,True,False,0
3532,5,0,0,5,5,0,0,0,True,False,0
3533,7,0,0,7,7,0,0,0,True,False,0
3534,7,0,0,7,7,0,0,0,True,False,0
3535,0,101,0,0,0,0,0,0,True,False,0
3536,0,0,0,0,0,0,0,0,True,False,0
3537,80,0,0,80,80,0,0,0,True,False,0
3538,36,0,0,36,36,0,0,0,True,False,0
3539,67,0,0,67,67,0,0,0,True,False,0
3540,7,0,0,7,7,0,0,0,True,False,0
3541,5,0,0,5,5,0,0,0,True,False,0
3542,6,0,0,6,6,0,0,0,True,False,0
3543,8,0,0,8,8,0,0,0,True,False,0
3544,8,0,0,8,8,0,0,0,True,False,0
3545,5,0,0,5,5,0,0,0,True,False,0
3546,7,0,0,7,7,0,0,0,True,False,0
3547,6,0,0,6,6,0,0,0,True,False,0
3548,6,0,0,6,6,0,0,0,True,False,0
3549,6,0,0,6,6,0,0,0,True,False,0
3550,6,0,0,6,6,0,0,0,True,False,0
3551,6,0,0,6,6,0,0,0,True,False,0
3552,7,0,0,7,7,0,0,0,True,False,0
3553,7,0,0,7,7,0,0,0,True,False,0
3554,5,0,0,5,5,0,0,0,True,False,0
3555,8,0,0,8,8,0,0,0,True,False,0
3556,6,0,0,6,6,0,0,0,True,False,0
3557,6,0,0,6,6,0,0,0,True,False,0
3558,5,0,0,5,5,0,0,0,True,False,0
3559,4,0,0,4,4,0,0,0,True,False,0
3560,7,0,0,7,7,0,0,0,True,False,0
3561,14,0,0,14,14,0,0,0,True,False,0
3562,12,0,0,12,12,0,0,0,True,False,0
3563,11,0,0,11,11,0,0,0,True,False,0
3564,9,0,0,9,9,0,0,0,True,False,0
3565,12,0,0,12,12,0,0,0,True,False,0
3566,11,0,0,11,11,0,0,0,True,False,0
3567,12,0,0,12,12,0,0,0,True,False,0
3568,11,0,0,11,11,0,0,0,True,False,0
3569,4,0,0,4,4,0,0,0,True,False,0
3570,3,0,0,3,3,0,0,0,True,False,0
3571,5,0,0,5,5,0,0,0,True,False,0
3572,3,0,0,3,3,0,0,0,True,False,0
3573,5,0,0,5,5,0,0,0,True,False,0
3574,5,0,0,5,5,0,0,0,True,False,0
3575,5,0,0,5,5,0,0,0,True,False,0
3576,9,0,0,9,9,0,0,0,True,False,0
3577,13,0,0,13,13,0,0,0,True,False,0
3578,10,0,0,10,10,0,0,0,True,False,0
3579,9,0,0,9,9,0,0,0,True,False,0
3580,6,0,0,6,6,0,0,0,True,False,0
3581,5,0,0,5,5,0,0,0,True,False,0
3582,3,0,0,3,3,0,0,0,True,False,0
3583,11,0,0,11,11,0,0,0,True,False,0
3584,10,0,0,10,10,0,0,0,True,False,0
3585,1,0,0,1,1,0,0,0,True,True,0
3586,4,0,0,4,4,0,0,0,True,False,0
3587,2,0,0,2,2,0,0,0,False,True,0
3588,2,0,0,2,2,0,0,0,False,True,0
3589,3,0,0,3,3,0,0,0,False,False,0
3590,2,0,0,2,2,0,0,0,False,True,0
3591,2,0,0,2,2,0,0,0,False,True,0
3592,3,0,0,3,3,0,0,0,False,False,0
3593,3,0,0,3,3,0,0,0,False,False,0
3594,2,0,0,2,2,0,0,0,False,True,0
3595,2,0,0,2,2,0,0,0,False,True,0
3596,2,1,1,2,2,0,0,0,False,True,0
3597,2,0,0,2,2,0,0,0,False,True,0
3598,3,0,0,3,3,0,0,0,False,False,0
3599,3,0,0,3,3,0,0,0,False,False,0
3600,11,14,10,11,11,0,0,0,False,False,0
3601,122,0,0,122,122,0,0,0,False,False,0
3602,10,0,0,10,10,0,0,0,False,False,0
3603,6,0,0,6,6,0,0,0,False,False,0
3604,9,0,0,9,9,0,0,0,False,False,0
3605,3,0,0,3,3,0,0,0,False,False,0
3606,3,0,0,3,3,0,0,0,False,False,0
3607,2,0,0,2,2,0,0,0,False,True,0
3608,2,0,0,2,2,0,0,0,False,True,0
3609,3,0,0,3,3,0,0,0,False,False,0
3610,2,1,1,2,2,0,0,0,False,True,0
3611,2,1,1,2,2,0,0,0,False,True,0
3612,2,1,1,2,2,0,0,0,False,True,0
3613,2,1,1,2,2,0,0,0,False,True,0
3614,2,1,1,2,2,0,0,0,False,True,0
3615,2,1,1,2,2,0,0,0,False,True,0
3616,2,1,1,2,2,0,0,0,False,True,0
3617,2,1,1,2,2,0,0,0,False,True,0
3618,2,0,0,2,2,0,0,0,False,True,0
3619,3,0,0,3,3,0,0,0,False,False,0
3620,3,0,0,3,3,0,0,0,False,False,0
3621,2,0,0,2,2,0,0,0,False,True,0
3622,2,0,0,2,2,0,0,0,False,True,0
3623,2,0,0,2,2,0,0,0,False,True,0
3624,2,0,0,2,2,0,0,0,False,True,0
3625,2,0,0,2,2,0,0,0,False,True,0
3626,3,0,0,3,3,0,0,0,False,False,0
3627,3,0,0,3,3,0,0,0,False,False,0
3628,3,0,0,3,3,0,0,0,False,False,0
3629,3,0,0,3,3,0,0,0,False,False,0
3630,3,0,0,3,3,0,0,0,False,False,0
3631,3,0,0,3,3,0,0,0,False,False,0
3632,4,0,0,4,4,0,0,0,False,False,0
3633,3,0,0,3,3,0,0,0,False,False,0
3634,3,0,0,3,3,0,0,0,False,False,0
3635,2,0,0,2,2,0,0,0,False,True,0
3636,3,0,0,3,3,0,0,0,False,False,0
3637,3,0,0,3,3,0,0,0,False,False,0
3638,3,0,0,3,3,0,0,0,False,False,0
3639,2,0,0,2,2,0,0,0,False,True,0
3640,2,0,0,2,2,0,0,0,False,True,0
3641,2,0,0,2,2,0,0,0,False,True,0
3642,2,0,0,2,2,0,0,0,False,True,0
3643,2,0,0,2,2,0,0,0,False,True,0
3644,2,0,0,2,2,0,0,0,False,True,0
3645,2,0,0,2,2,0,0,0,False,True,0
3646,2,0,0,2,2,0,0,0,False,True,0
3647,2,0,0,2,2,0,0,0,False,True,0
3648,2,0,0,2,2,0,0,0,False,True,0
3649,2,0,0,2,2,0,0,0,False,True,0
3650,2,0,0,2,2,0,0,0,False,True,0
3651,2,0,0,2,2,0,0,0,False,True,0
3652,1,0,0,1,1,0,0,0,False,True,0
3653,1,0,0,1,1,0,0,0,False,True,0
3654,2,0,0,2,2,0,0,0,False,True,0
3655,1,0,0,1,1,0,0,0,False,True,0
3656,2,0,0,2,2,0,0,0,False,True,0
3657,2,0,0,2,2,0,0,0,False,True,0
3658,2,0,0,2,2,0,0,0,False,True,0
3659,2,0,0,2,2,0,0,0,False,True,0
3660,2,0,0,2,2,0,0,0,False,True,0
3661,2,0,0,2,2,0,0,0,False,True,0
3662,2,0,0,2,2,0,0,0,False,True,0
3663,2,0,0,2,2,0,0,0,False,True,0
3664,2,0,0,2,2,0,0,0,False,True,0
3665,2,0,0,2,2,0,0,0,False,True,0
3666,11,0,0,11,11,0,0,0,True,False,0
3667,10,0,0,10,10,0,0,0,True,False,0
3668,8,0,0,8,8,0,0,0,True,False,0
3669,9,0,0,9,9,0,0,0,True,False,0
3670,11,0,0,11,11,0,0,0,True,False,0
3671,11,0,0,11,11,0,0,0,True,False,0
3672,9,0,0,9,9,0,0,0,True,False,0
3673,11,0,0,11,11,0,0,0,True,False,0
3674,12,0,0,12,12,0,0,0,True,False,0
3675,8,8,8,8,8,0,0,0,True,False,0
3676,5,0,0,5,5,0,0,0,True,False,0
3677,12,0,0,12,12,0,0,0,True,False,0
3678,13,0,0,13,13,0,0,0,True,False,0
3679,0,123,0,0,0,0,0,0,True,False,0
3680,78,0,0,78,78,0,0,0,True,False,0
3681,90,0,0,90,90,0,0,0,True,False,0
3682,46,0,0,46,46,0,0,0,True,False,0
3683,74,0,0,74,74,0,0,0,True,False,0
3684,14,0,0,14,14,0,0,0,True,False,0
3685,10,0,0,10,10,0,0,0,True,False,0
3686,13,0,0,13,13,0,0,0,True,False,0
3687,12,0,0,12,12,0,0,0,True,False,0
3688,9,0,0,9,9,0,0,0,True,False,0
3689,8,2,2,8,8,0,0,0,True,False,0
3690,7,2,2,7,7,0,0,0,True,False,0
3691,7,2,2,7,7,0,0,0,True,False,0
3692,6,3,3,6,6,0,0,0,True,False,0
3693,8,3,3,8,8,0,0,0,True,False,0
3694,9,2,2,9,9,0,0,0,True,False,0
3695,9,2,2,9,9,0,0,0,True,False,0
3696,8,2,2,8,8,0,0,0,True,False,0
3697,7,0,0,7,7,0,0,0,True,False,0
3698,7,0,0,7,7,0,0,0,True,False,0
3699,9,0,0,9,9,0,0,0,True,False,0
3700,8,0,0,8,8,0,0,0,True,False,0
3701,7,0,0,7,7,0,0,0,True,False,0
3702,8,0,0,8,8,0,0,0,True,False,0
3703,8,0,0,8,8,0,0,0,True,False,0
3704,6,0,0,6,6,0,0,0,True,False,0
3705,14,0,0,14,14,0,0,0,True,False,0
3706,13,0,0,13,13,0,0,0,True,False,0
3707,12,0,0,12,12,0,0,0,True,False,0
3708,14,0,0,14,14,0,0,0,True,False,0
3709,15,0,0,15,15,0,0,0,True,False,0
3710,15,0,0,15,15,0,0,0,True,False,0
3711,14,0,0,14,14,0,0,0,True,False,0
3712,12,0,0,12,12,0,0,0,True,False,0
3713,12,0,0,12,12,0,0,0,True,False,0
3714,6,0,0,6,6,0,0,0,True,False,0
3715,12,0,0,12,12,0,0,0,True,False,0
3716,12,0,0,12,12,0,0,0,True,False,0
3717,12,0,0,12,12,0,0,0,True,False,0
3718,4,0,0,4,4,0,0,0,True,False,0
3719,6,0,0,6,6,0,0,0,True,False,0
3720,4,0,0,4,4,0,0,0,True,False,0
3721,9,0,0,9,9,0,0,0,True,False,0
3722,11,0,0,11,11,0,0,0,True,False,0
3723,9,0,0,9,9,0,0,0,True,False,0
3724,8,0,0,8,8,0,0,0,True,False,0
3725,8,0,0,8,8,0,0,0,True,False,0
3726,12,0,0,12,12,0,0,0,True,False,0
3727,7,0,0,7,7,0,0,0,True,False,0
3728,10,0,0,10,10,0,0,0,True,False,0
3729,1,0,0,1,1,0,0,0,True,True,0
3730,1,0,0,1,1,0,0,0,True,True,0
3731,1,0,0,1,1,0,0,0,True,True,0
3732,13,0,0,13,13,0,0,0,True,False,0
3733,12,0,0,12,12,0,0,0,True,False,0
3734,10,0,0,10,10,0,0,0,True,False,0
3735,12,0,0,12,12,0,0,0,True,False,0
3736,9,0,0,9,9,0,0,0,True,False,0
3737,14,0,0,14,14,0,0,0,True,False,0
3738,12,0,0,12,12,0,0,0,True,False,0
3739,12,0,0,12,12,0,0,0,True,False,0
3740,9,0,0,9,9,0,0,0,True,False,0
3741,7,7,7,7,7,0,0,0,True,False,0
3742,5,0,0,5,5,0,0,0,True,False,0
3743,10,0,0,10,10,0,0,0,True,False,0
3744,9,0,0,9,9,0,0,0,True,False,0
3745,0,118,0,0,0,0,0,0,True,False,0
3746,0,0,0,0,0,0,0,0,True,False,0
3747,93,0,0,93,93,0,0,0,True,False,0
3748,47,0,0,47,47,0,0,0,True,False,0
3749,78,0,0,78,78,0,0,0,True,False,0
3750,8,0,0,8,8,0,0,0,True,False,0
3751,10,0,0,10,10,0,0,0,True,False,0
3752,12,0,0,12,12,0,0,0,True,False,0
3753,12,0,0,12,12,0,0,0,True,False,0
3754,10,0,0,10,10,0,0,0,True,False,0
3755,8,0,0,8,8,0,0,0,True,False,0
3756,8,0,0,8,8,0,0,0,True,False,0
3757,7,0,0,7,7,0,0,0,True,False,0
3758,9,0,0,9,9,0,0,0,True,False,0
3759,6,0,0,6,6,0,0,0,True,False,0
3760,8,0,0,8,8,0,0,0,True,False,0
3761,8,0,0,8,8,0,0,0,True,False,0
3762,8,0,0,8,8,0,0,0,True,False,0
3763,7,0,0,7,7,0,0,0,True,False,0
3764,7,0,0,7,7,0,0,0,True,False,0
3765,6,0,0,6,6,0,0,0,True,False,0
3766,7,0,0,7,7,0,0,0,True,False,0
3767,6,0,0,6,6,0,0,0,True,False,0
3768,6,0,0,6,6,0,0,0,True,False,0
3769,7,0,0,7,7,0,0,0,True,False,0
3770,6,0,0,6,6,0,0,0,True,False,0
3771,15,0,0,15,15,0,0,0,True,False,0
3772,12,0,0,12,12,0,0,0,True,False,0
3773,15,0,0,15,15,0,0,0,True,False,0
3774,12,0,0,12,12,0,0,0,True,False,0
3775,13,0,0,13,13,0,0,0,True,False,0
3776,14,0,0,14,14,0,0,0,True,False,0
3777,11,0,0,11,11,0,0,0,True,False,0
3778,14,0,0,14,14,0,0,0,True,False,0
3779,12,0,0,12,12,0,0,0,True,False,0
3780,6,0,0,6,6,0,0,0,True,False,0
3781,12,0,0,12,12,0,0,0,True,False,0
3782,12,0,0,12,12,0,0,0,True,False,0
3783,12,0,0,12,12,0,0,0,True,False,0
3784,4,0,0,4,4,0,0,0,True,False,0
3785,6,0,0,6,6,0,0,0,True,False,0
3786,4,0,0,4,4,0,0,0,True,False,0
3787,8,0,0,8,8,0,0,0,True,False,0
3788,7,0,0,7,7,0,0,0,True,False,0
3789,8,0,0,8,8,0,0,0,True,False,0
3790,12,0,0,12,12,0,0,0,True,False,0
3791,9,0,0,9,9,0,0,0,True,False,0
3792,7,0,0,7,7,0,0,0,True,False,0
3793,14,0,0,14,14,0,0,0,True,False,0
3794,10,0,0,10,10,0,0,0,True,False,0
3795,10,0,0,10,10,0,0,0,True,False,0
3796,10,0,0,10,10,0,0,0,True,False,0
3797,10,0,0,10,10,0,0,0,True,False,0
3798,10,0,0,10,10,0,0,0,True,False,0
3799,10,0,0,10,10,0,0,0,True,False,0
3800,11,0,0,11,11,0,0,0,True,False,0
