row_id,known_status_count,login_attempts,login_attempts_known_outcome,complete_body_measurements,complete_duration_measurements,pending_at_scoring,timeouts,telemetry_dropped_in_window,interval_fully_observed,insufficient_history,telemetry_defects
575,4,0,0,4,4,0,0,0,True,False,0
576,4,0,0,4,4,0,0,0,True,False,0
577,4,0,0,4,4,0,0,0,True,False,0
578,12,0,0,12,12,0,0,0,True,False,0
579,6,0,0,6,6,0,0,0,True,False,0
580,7,0,0,7,7,0,0,0,True,False,0
581,17,0,0,17,17,0,0,0,True,False,0
582,9,0,0,9,9,0,0,0,True,False,0
583,14,0,0,14,14,0,0,0,True,False,0
584,15,0,0,15,15,0,0,0,True,False,0
585,8,0,0,8,8,0,0,0,True,False,0
586,7,0,0,7,7,0,0,0,True,False,0
587,10,0,0,10,10,0,0,0,True,False,0
588,1,0,0,1,1,0,0,0,True,True,0
589,1,0,0,1,1,0,0,0,True,True,0
590,1,0,0,1,1,0,0,0,True,True,0
591,1,0,0,1,1,0,0,0,True,True,0
592,1,0,0,1,1,0,0,0,True,True,0
593,1,0,0,1,1,0,0,0,True,True,0
594,14,0,0,14,14,0,0,0,True,False,0
595,9,0,0,9,9,0,0,0,True,False,0
596,12,0,0,12,12,0,0,0,True,False,0
597,9,0,0,9,9,0,0,0,True,False,0
598,9,0,0,9,9,0,0,0,True,False,0
599,11,0,0,11,11,0,0,0,True,False,0
600,11,0,0,11,11,0,0,0,True,False,0
601,11,0,0,11,11,0,0,0,True,False,0
602,10,0,0,10,10,0,0,0,True,False,0
603,8,8,8,8,8,0,0,0,True,False,0
604,5,0,0,5,5,0,0,0,True,False,0
605,7,0,0,7,7,0,0,0,True,False,0
606,9,0,0,9,9,0,0,0,True,False,0
607,122,122,122,122,122,0,0,0,True,False,0
608,1190,0,0,1190,1190,0,0,0,True,False,0
609,93,0,0,93,93,0,0,0,True,False,0
610,52,0,0,52,52,0,0,0,True,False,0
611,72,0,0,72,72,0,0,0,True,False,0
612,9,0,0,9,9,0,0,0,True,False,0
613,10,0,0,10,10,0,0,0,True,False,0
614,8,0,0,8,8,0,0,0,True,False,0
615,8,0,0,8,8,0,0,0,True,False,0
616,8,0,0,8,8,0,0,0,True,False,0
617,7,0,0,7,7,0,0,0,True,False,0
618,6,0,0,6,6,0,0,0,True,False,0
619,6,0,0,6,6,0,0,0,True,False,0
620,8,0,0,8,8,0,0,0,True,False,0
621,7,0,0,7,7,0,0,0,True,False,0
622,8,0,0,8,8,0,0,0,True,False,0
623,6,0,0,6,6,0,0,0,True,False,0
624,8,0,0,8,8,0,0,0,True,False,0
625,9,0,0,9,9,0,0,0,True,False,0
626,6,0,0,6,6,0,0,0,True,False,0
627,8,0,0,8,8,0,0,0,True,False,0
628,6,0,0,6,6,0,0,0,True,False,0
629,6,0,0,6,6,0,0,0,True,False,0
630,6,0,0,6,6,0,0,0,True,False,0
631,6,0,0,6,6,0,0,0,True,False,0
632,7,0,0,7,7,0,0,0,True,False,0
633,16,0,0,16,16,0,0,0,True,False,0
634,11,0,0,11,11,0,0,0,True,False,0
635,14,0,0,14,14,0,0,0,True,False,0
636,13,0,0,13,13,0,0,0,True,False,0
637,15,0,0,15,15,0,0,0,True,False,0
638,13,0,0,13,13,0,0,0,True,False,0
639,12,0,0,12,12,0,0,0,True,False,0
640,14,0,0,14,14,0,0,0,True,False,0
641,4,0,0,4,4,0,0,0,True,False,0
642,4,0,0,4,4,0,0,0,True,False,0
643,6,0,0,6,6,0,0,0,True,False,0
644,4,0,0,4,4,0,0,0,True,False,0
645,3,0,0,3,3,0,0,0,True,False,0
646,4,0,0,4,4,0,0,0,True,False,0
647,12,0,0,12,12,0,0,0,True,False,0
648,6,0,0,6,6,0,0,0,True,False,0
649,7,0,0,7,7,0,0,0,True,False,0
650,10,0,0,10,10,0,0,0,True,False,0
651,7,0,0,7,7,0,0,0,True,False,0
652,15,0,0,15,15,0,0,0,True,False,0
653,9,0,0,9,9,0,0,0,True,False,0
654,8,0,0,8,8,0,0,0,True,False,0
655,7,0,0,7,7,0,0,0,True,False,0
656,13,0,0,13,13,0,0,0,True,False,0
657,6,0,0,6,6,0,0,0,True,False,0
658,4,0,0,4,4,0,0,0,True,False,0
659,4,0,0,4,4,0,0,0,True,False,0
660,7,0,0,7,7,0,0,0,True,False,0
661,4,0,0,4,4,0,0,0,True,False,0
662,7,0,0,7,7,0,0,0,True,False,0
663,5,0,0,5,5,0,0,0,True,False,0
664,5,0,0,5,5,0,0,0,True,False,0
665,4,0,0,4,4,0,0,0,True,False,0
666,4,4,4,4,4,0,0,0,True,False,0
667,3,0,0,3,3,0,0,0,True,False,0
668,4,0,0,4,4,0,0,0,True,False,0
669,4,0,0,4,4,0,0,0,True,False,0
670,60,60,60,60,60,0,0,0,True,False,0
671,580,0,0,580,580,0,0,0,True,False,0
672,42,0,0,42,42,0,0,0,True,False,0
673,22,0,0,22,22,0,0,0,True,False,0
674,34,0,0,34,34,0,0,0,True,False,0
675,4,0,0,4,4,0,0,0,True,False,0
676,4,0,0,4,4,0,0,0,True,False,0
677,4,0,0,4,4,0,0,0,True,False,0
678,4,0,0,4,4,0,0,0,True,False,0
679,4,0,0,4,4,0,0,0,True,False,0
680,5,0,0,5,5,0,0,0,True,False,0
681,5,0,0,5,5,0,0,0,True,False,0
682,4,0,0,4,4,0,0,0,True,False,0
683,4,0,0,4,4,0,0,0,True,False,0
684,4,0,0,4,4,0,0,0,True,False,0
685,4,0,0,4,4,0,0,0,True,False,0
686,5,0,0,5,5,0,0,0,True,False,0
687,3,0,0,3,3,0,0,0,True,False,0
688,3,0,0,3,3,0,0,0,True,False,0
689,4,0,0,4,4,0,0,0,True,False,0
690,3,0,0,3,3,0,0,0,True,False,0
691,4,0,0,4,4,0,0,0,True,False,0
692,2,0,0,2,2,0,0,0,True,True,0
693,4,0,0,4,4,0,0,0,True,False,0
694,3,0,0,3,3,0,0,0,True,False,0
695,3,0,0,3,3,0,0,0,True,False,0
696,6,0,0,6,6,0,0,0,True,False,0
697,7,0,0,7,7,0,0,0,True,False,0
698,5,0,0,5,5,0,0,0,True,False,0
699,6,0,0,6,6,0,0,0,True,False,0
700,6,0,0,6,6,0,0,0,True,False,0
701,6,0,0,6,6,0,0,0,True,False,0
702,7,0,0,7,7,0,0,0,True,False,0
703,8,0,0,8,8,0,0,0,True,False,0
704,1,0,0,1,1,0,0,0,True,True,0
705,1,0,0,1,1,0,0,0,True,True,0
706,3,0,0,3,3,0,0,0,True,False,0
707,2,0,0,2,2,0,0,0,True,True,0
708,2,0,0,2,2,0,0,0,True,True,0
709,1,0,0,1,1,0,0,0,True,True,0
710,6,0,0,6,6,0,0,0,True,False,0
711,3,0,0,3,3,0,0,0,True,False,0
712,13,0,0,13,13,0,0,0,True,False,0
713,5,0,0,5,5,0,0,0,True,False,0
714,5,0,0,5,5,0,0,0,True,False,0
715,6,0,0,6,6,0,0,0,True,False,0
716,7,0,0,7,7,0,0,0,True,False,0
717,10,0,0,10,10,0,0,0,True,False,0
718,7,0,0,7,7,0,0,0,True,False,0
719,2,0,0,2,2,0,0,0,True,True,0
720,1,0,0,1,1,0,0,0,True,True,0
721,1,0,0,1,1,0,0,0,True,True,0
